match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,away_Midfielder_rating,home_Midfielder_rating,HEAD_2_HEAD_HOME_TEAM_WINS,HEAD_2_HEAD_HOME_TEAM_LOSS,HEAD_2_HEAD_DRAW,HOME_WIN_RATE,HOME_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE,AWAY_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE_AT_THIS_GROUND
2002180,8234,8177,2015/2016,10/24/15 0:00,AWAY_WIN,77,70,75,71.4,70,72,74.33333333,71,0.33,0.33,0.33,0.25,0.25,0.247058824,0.2,0.29639975
2002181,8262,8721,2015/2016,10/24/15 0:00,AWAY_WIN,79,70.5,81,72,81,70,80.33333333,70.75,0.33,0.33,0.33,0.2,0.2,0.319327731,0,0.270489972
2002182,10189,8234,2015/2016,10/31/15 0:00,DRAW,69,78,71.6,78.2,72,81,71,76.5,0.33,0.33,0.33,0.608333333,0.6,0.6,0.6,0.477636686
2002183,8721,8178,2015/2016,10/31/15 0:00,HOME_WIN,81,75.5,76,81.75,84,81,78.6,78.25,0.428571429,0.5,0.071428571,0.552845528,0.8,0.433333333,0.4,0.285714286
2002184,9790,9904,2015/2016,11/1/15 0:00,AWAY_WIN,73,74.5,73.75,75.5,80,79,75.2,73,0.357142857,0.357142857,0.285714286,0.4,0.25,0.228813559,0.2,0
2002185,10269,8262,2015/2016,11/1/15 0:00,HOME_WIN,71,77,72.25,74.16666667,70,75,71.75,75.33333333,0.33,0.33,0.33,0.421487603,0.2,0.5,0.5,0.387665806
2002186,8406,9905,2015/2016,10/31/15 0:00,DRAW,73,73.33333333,72.8,75.66666667,78,75,74,74.75,0.375,0.5,0.125,0.410958904,0.2,0.273584906,0.5,0.25
2002187,8697,9789,2015/2016,10/31/15 0:00,AWAY_WIN,83,76,79.75,76,80,74,80.8,70.66666667,0.142857143,0.714285714,0.142857143,0.409836066,0.2,0.491803279,0.6,0.428571429
2002188,9810,9823,2015/2016,10/30/15 0:00,DRAW,88.5,78,84.4,74.83333333,90,73,79.33333333,75.5,0.083333333,0.833333333,0.083333333,0.397959184,0.25,0.616666667,1,0.666666667
2002189,8722,8226,2015/2016,10/31/15 0:00,DRAW,75,75.5,75.4,74.66666667,78,79,76.33333333,73.6,0.4,0.3,0.3,0.318181818,0.4,0.247933884,0.2,0.4
2002190,8177,9788,2015/2016,10/31/15 0:00,AWAY_WIN,0,77,73.33333333,75.66666667,82,70,76.71428571,74.5,0.222222222,0.555555556,0.222222222,0.360465116,0.75,0.295652174,0.4,0.4
2002191,9823,10269,2015/2016,11/7/15 0:00,HOME_WIN,77,87.66666667,74.16666667,84,75,90,75.66666667,75,0.785714286,0.071428571,0.142857143,0.8,1,0.308943089,0.2,0.142857143
2002192,9789,10189,2015/2016,11/8/15 0:00,HOME_WIN,78,83,77,80.25,81,80,75.66666667,79.8,0.307692308,0.384615385,0.307692308,0.636363636,0.8,0.341463415,0.6,0.285714286
2002193,8178,8722,2015/2016,11/7/15 0:00,AWAY_WIN,75.5,81,75,76.4,79,84,74.6,78.5,0.555555556,0.222222222,0.222222222,0.561983471,0.6,0.264367816,0.4,0.2
2002194,9788,8234,2015/2016,11/7/15 0:00,DRAW,69,0,71.8,73.33333333,72,82,73,77,0.33,0.33,0.33,0.508474576,0.6,0.5,0.5,0.477636686
2002195,8406,8697,2015/2016,11/8/15 0:00,AWAY_WIN,76,74,72.8,74,74,75,74.75,74.25,0.5,0.25,0.25,0.405405405,0.166666667,0.243697479,0.4,0
2002196,9904,8177,2015/2016,11/6/15 0:00,AWAY_WIN,77,72,71.6,73.75,71,80,74.25,75,0.4,0.3,0.3,0.49137931,0.2,0.255813953,0.333333333,0.2
2002197,8226,9810,2015/2016,11/7/15 0:00,DRAW,78,78.66666667,75.5,75.75,73,78,75,76.33333333,0.5,0.25,0.25,0.358333333,0,0.226804124,0.333333333,0.166666667
2002198,9905,8721,2015/2016,11/7/15 0:00,HOME_WIN,75.5,73,81.6,72.6,81,78,79.33333333,74,0.25,0.333333333,0.416666667,0.453703704,0.333333333,0.325,0.2,0.333333333
2002199,8262,9790,2015/2016,11/7/15 0:00,DRAW,74.5,71,74.75,72.25,79,70,73,71.75,0.33,0.33,0.33,0.166666667,0.166666667,0.276422764,0.5,0.306592161
2002201,10189,9823,2015/2016,11/21/15 0:00,AWAY_WIN,87.66666667,77.5,85,78.25,90,82,83,75.25,0.142857143,0.642857143,0.214285714,0.603305785,0.5,0.611570248,0.8,0.714285714
2002202,9788,9904,2015/2016,11/21/15 0:00,HOME_WIN,68.66666667,0,74,74,80,82,74.75,76.33333333,0.692307692,0.307692308,0,0.504201681,0.5,0.235294118,0.333333333,0.142857143
2002203,8721,8697,2015/2016,11/21/15 0:00,HOME_WIN,76,77.5,71.75,80,74,81,71.8,79.66666667,0.571428571,0.214285714,0.214285714,0.556451613,0.833333333,0.25,0.5,0.142857143
2002204,9790,9789,2015/2016,11/20/15 0:00,HOME_WIN,83,76,80.25,74.75,80,80,80.8,71.6,0.428571429,0.428571429,0.142857143,0.396694215,0.2,0.495934959,0.666666667,0.142857143
2002205,10269,8406,2015/2016,11/21/15 0:00,AWAY_WIN,77,77,74,74,75,64,74.2,76,0.375,0.625,0,0.426229508,0.333333333,0.232876712,0,0.5
2002206,9810,8178,2015/2016,11/21/15 0:00,AWAY_WIN,81,76.5,76.75,74.66666667,84,73,78.4,75,0.363636364,0.545454545,0.090909091,0.393939394,0.2,0.429752066,0.333333333,0.5
2002207,8722,9905,2015/2016,11/21/15 0:00,DRAW,73,75.5,74.75,75,78,79,74.8,74.6,0.25,0.5,0.25,0.314606742,0.333333333,0.271028037,0.4,0
2002208,8177,8226,2015/2016,11/22/15 0:00,HOME_WIN,76,77,76,72.2,78,71,72.33333333,74.75,0.4,0.4,0.2,0.356321839,0.6,0.245901639,0.166666667,0.4
2002209,8234,8262,2015/2016,11/22/15 0:00,HOME_WIN,71,69.5,72,71.83333333,70,73,71.75,73,0.33,0.33,0.33,0.2,0.2,0.4,0.4,0.387665806
2002210,9823,8177,2015/2016,11/28/15 0:00,HOME_WIN,76,86.5,72.2,84.16666667,71,90,75,78,0.9,0.1,0,0.801587302,1,0.264367816,0.428571429,0
2002211,9789,10269,2015/2016,11/29/15 0:00,HOME_WIN,77,84,73,80,75,80,75.2,82.6,0.428571429,0.142857143,0.428571429,0.639344262,0.833333333,0.306451613,0.166666667,0
2002212,8178,10189,2015/2016,11/29/15 0:00,DRAW,77.66666667,81,78.25,75.25,82,84,75.66666667,78.8,0.5,0.357142857,0.142857143,0.557377049,0.5,0.338709677,0.5,0.428571429
2002213,8406,8721,2015/2016,11/29/15 0:00,DRAW,77.5,77,79,74,81,75,80,74.2,0.375,0.25,0.375,0.4,0.142857143,0.32231405,0.166666667,0.25
2002214,8697,9790,2015/2016,11/28/15 0:00,AWAY_WIN,76,76,73.75,75,80,74,71,71.75,0.571428571,0.357142857,0.071428571,0.406504065,0.166666667,0.274193548,0.428571429,0
2002215,9904,8234,2015/2016,11/28/15 0:00,HOME_WIN,68,68.66666667,71,74.5,73,80,73,76,0.33,0.33,0.33,0.487179487,0.166666667,0.428571429,0.428571429,0.477636686
2002216,8226,9788,2015/2016,11/28/15 0:00,DRAW,77,77,72.33333333,76,82,78,76.66666667,71.66666667,0.384615385,0.307692308,0.307692308,0.355371901,0,0.301724138,0.5,0.166666667
2002217,9905,9810,2015/2016,11/28/15 0:00,HOME_WIN,77.5,73,74.66666667,74.33333333,73,78,71,72.5,0.4,0.3,0.3,0.458715596,0.428571429,0.224489796,0.285714286,0
2002218,8262,8722,2015/2016,11/27/15 0:00,DRAW,78,71,75,71.5,79,70,74.33333333,70.75,0.33,0.33,0.33,0.142857143,0.142857143,0.272727273,0.5,0.294363828
2002219,10189,9904,2015/2016,12/4/15 0:00,HOME_WIN,69.5,77.66666667,74,78.25,80,82,74.75,77.66666667,0.461538462,0.384615385,0.153846154,0.598360656,0.428571429,0.233333333,0.285714286,0.166666667
2002220,9788,9823,2015/2016,12/5/15 0:00,HOME_WIN,86.5,0,84.16666667,70.25,90,82,78,76.66666667,0.230769231,0.461538462,0.307692308,0.508333333,0.571428571,0.614754098,0.833333333,0.333333333
2002221,8721,9789,2015/2016,12/5/15 0:00,AWAY_WIN,84,76,78.4,80.5,80,81,83,79.8,0.285714286,0.428571429,0.285714286,0.56,0.857142857,0.491935484,0.571428571,0.428571429
2002222,9790,9905,2015/2016,12/5/15 0:00,AWAY_WIN,73,73,73.5,73.75,78,76,73,71,0.416666667,0.333333333,0.25,0.401639344,0.333333333,0.268518519,0.333333333,0.5
2002223,10269,8697,2015/2016,12/6/15 0:00,DRAW,76,77,75.5,74,74,75,74,75,0.285714286,0.357142857,0.357142857,0.422764228,0.285714286,0.247933884,0.428571429,0.285714286
2002224,9810,8262,2015/2016,12/6/15 0:00,AWAY_WIN,71,77,71.66666667,75.5,70,73,70.6,72,0.33,0.33,0.33,0.39,0.166666667,0.333333333,0.333333333,0.387665806
2002225,8722,8406,2015/2016,12/5/15 0:00,AWAY_WIN,77,74,74,75,76,79,74.2,75,0.25,0.5,0.25,0.311111111,0.285714286,0.243243243,0.166666667,0.5
2002226,8177,8178,2015/2016,12/5/15 0:00,HOME_WIN,81,76.5,75.25,71.25,84,71,77.8,74.5,0.2,0.4,0.4,0.363636364,0.666666667,0.43442623,0.428571429,0.4
2002227,8234,8226,2015/2016,12/5/15 0:00,DRAW,77,69.5,76,71,78,73,71.66666667,73,0.33,0.33,0.33,0.333333333,0.333333333,0.243902439,0.142857143,0.269481059
2002228,9823,8234,2015/2016,12/12/15 0:00,HOME_WIN,69.5,86.5,70.83333333,83.5,73,90,74,72,0.33,0.33,0.33,0.803149606,1,0.375,0.375,0.477636686
2002229,9789,9810,2015/2016,12/13/15 0:00,HOME_WIN,77.5,84,72.42857143,81,73,80,76,80.8,0.5,0.3,0.2,0.642276423,0.857142857,0.222222222,0.25,0.2
2002230,8178,9788,2015/2016,12/12/15 0:00,HOME_WIN,77,80,74.25,77.5,82,84,76.4,79.25,0.428571429,0.214285714,0.357142857,0.552845528,0.428571429,0.299145299,0.428571429,0.285714286
2002231,8721,9790,2015/2016,12/12/15 0:00,DRAW,76,76,74.25,79,80,81,71.2,80.25,0.5,0.142857143,0.357142857,0.555555556,0.75,0.28,0.5,0.285714286
2002232,8406,10189,2015/2016,12/13/15 0:00,HOME_WIN,77.66666667,77,78,73,82,76,77.66666667,74.16666667,0,0.625,0.375,0.394736842,0.125,0.336,0.428571429,0.25
2002233,8697,8722,2015/2016,12/12/15 0:00,DRAW,78,76,75,75.5,79,75,73.6,70.6,0.4,0.3,0.3,0.403225806,0.142857143,0.269662921,0.428571429,0.2
2002234,8226,9904,2015/2016,12/12/15 0:00,HOME_WIN,66,77,73.25,75.4,80,78,72.6,72.33333333,0.583333333,0.25,0.166666667,0.352459016,0,0.231404959,0.25,0
2002235,9905,10269,2015/2016,12/11/15 0:00,DRAW,0,73,74.8,74.75,75,79,75.2,74.8,0.416666667,0.25,0.333333333,0.463636364,0.5,0.304,0.142857143,0
2002236,8262,8177,2015/2016,12/12/15 0:00,AWAY_WIN,76.5,71.5,72.2,72.33333333,71,70,75.33333333,70.6,0.33,0.33,0.33,0.125,0.125,0.261363636,0.375,0.29639975
2002237,10189,8226,2015/2016,12/18/15 0:00,HOME_WIN,76,79,75.6,78,78,82,72.33333333,77.66666667,0.384615385,0.307692308,0.307692308,0.601626016,0.5,0.241935484,0.125,0.166666667
2002238,9788,8262,2015/2016,12/20/15 0:00,HOME_WIN,71.5,0,71.75,71.5,71,82,71,78.66666667,0.33,0.33,0.33,0.512396694,0.625,0.428571429,0.428571429,0.387665806
2002239,9790,8406,2015/2016,12/19/15 0:00,AWAY_WIN,74,76,74,74.75,76,80,74.5,73.2,0.25,0.625,0.125,0.398373984,0.285714286,0.253333333,0.285714286,0.5
2002240,10269,8721,2015/2016,12/19/15 0:00,HOME_WIN,76,77,78.2,74.4,81,75,79.75,75,0.214285714,0.714285714,0.071428571,0.419354839,0.25,0.319672131,0.142857143,0.428571429
2002241,9810,8697,2015/2016,12/19/15 0:00,HOME_WIN,76,75.33333333,75,74.4,75,75,68.6,75.5,0.5,0.1,0.4,0.386138614,0.142857143,0.245901639,0.375,0
2002242,8722,9789,2015/2016,12/19/15 0:00,HOME_WIN,84,71,79.75,74.8,80,79,79.4,73.25,0.1,0.8,0.1,0.307692308,0.25,0.496,0.625,0.8
2002243,9904,9823,2015/2016,12/19/15 0:00,AWAY_WIN,86.5,70.5,82.8,73.25,90,80,79.66666667,75.5,0.153846154,0.846153846,0,0.491525424,0.285714286,0.609756098,0.714285714,0.666666667
2002244,8177,9905,2015/2016,12/20/15 0:00,HOME_WIN,73,77,74.75,76,79,73,74.6,75,0.375,0.25,0.375,0.370786517,0.714285714,0.275229358,0.428571429,0.25
2002245,8234,8178,2015/2016,12/19/15 0:00,AWAY_WIN,80,69,76.75,71.83333333,83,73,79.25,73,0.33,0.33,0.33,0.285714286,0.285714286,0.430894309,0.375,0.430195374
2002246,10189,8697,2015/2016,1/24/16 0:00,AWAY_WIN,76,78.33333333,76.25,77,75,82,70.25,76.75,0.666666667,0.066666667,0.266666667,0.60483871,0.555555556,0.243902439,0.333333333,0.142857143
2002247,9788,9789,2015/2016,1/23/16 0:00,AWAY_WIN,84,0,80.75,71.5,80,82,81.4,77.5,0.266666667,0.533333333,0.2,0.516393443,0.666666667,0.492063492,0.555555556,0.142857143
2002248,9790,9823,2015/2016,1/22/16 0:00,AWAY_WIN,87,77,84.75,74.5,90,80,81.75,75,0.133333333,0.6,0.266666667,0.39516129,0.25,0.612903226,0.75,0.285714286
2002249,9810,8721,2015/2016,1/24/16 0:00,HOME_WIN,0,77.5,80.2,75.2,80,75,79.8,74.66666667,0.166666667,0.333333333,0.5,0.392156863,0.25,0.317073171,0.125,0.2
2002250,8722,10269,2015/2016,1/23/16 0:00,AWAY_WIN,78,78,75,75.25,75,80,75.25,74.6,0.454545455,0.272727273,0.272727273,0.315217391,0.333333333,0.301587302,0.125,0.6
2002251,9904,8262,2015/2016,1/23/16 0:00,AWAY_WIN,72.5,75,72.25,74,71,80,72,75.5,0,0,1,0.487394958,0.25,0.375,0.375,0.387665806
2002252,8177,8406,2015/2016,1/23/16 0:00,DRAW,74.5,77,74.25,76.25,76,74,74,75.25,0.285714286,0.285714286,0.428571429,0.377777778,0.75,0.263157895,0.375,0
2002253,8226,8178,2015/2016,1/23/16 0:00,DRAW,80.5,79,77.25,75.6,83,78,79.5,74,0.071428571,0.857142857,0.071428571,0.357723577,0.125,0.435483871,0.444444444,0.833333333
2002254,8234,9905,2015/2016,1/23/16 0:00,HOME_WIN,73,69,72.5,70.6,79,73,75,73,1,0,0,0.25,0.25,0.272727273,0.375,0.274729916
2002255,9823,8226,2015/2016,1/31/16 0:00,HOME_WIN,75.5,87.66666667,75.4,84,78,90,74,79,0.733333333,0,0.266666667,0.8046875,1,0.24,0.111111111,0
2002256,9789,8234,2015/2016,1/30/16 0:00,HOME_WIN,69.5,80.5,70.6,80.4,73,80,69.66666667,79.66666667,1,0,0,0.64516129,0.875,0.333333333,0.333333333,0.477636686
2002257,8178,9904,2015/2016,1/30/16 0:00,HOME_WIN,75,80.5,72.66666667,77.75,80,83,73,79.5,0.571428571,0.142857143,0.285714286,0.556451613,0.5,0.229508197,0.222222222,0
2002258,8721,8722,2015/2016,1/31/16 0:00,DRAW,75,0,74,81.4,80,80,74.5,79.6,0.545454545,0.090909091,0.363636364,0.551181102,0.666666667,0.266666667,0.375,0.2
2002259,10269,9790,2015/2016,1/30/16 0:00,HOME_WIN,77,78,74.5,75,80,76,75,75.75,0.466666667,0.466666667,0.066666667,0.424,0.333333333,0.277777778,0.444444444,0.428571429
2002260,8406,9810,2015/2016,1/30/16 0:00,DRAW,78,74.5,75.2,74.25,75,76,74.25,73.75,0.428571429,0.142857143,0.428571429,0.402597403,0.222222222,0.22,0.222222222,0
2002261,8697,8177,2015/2016,1/30/16 0:00,DRAW,77,76,76.25,76.25,74,75,75.25,71.25,0.5,0.3,0.2,0.4,0.125,0.269662921,0.444444444,0
2002262,9905,9788,2015/2016,1/29/16 0:00,HOME_WIN,0,74,74.25,72.5,82,79,78.5,75,0.307692308,0.461538462,0.230769231,0.459459459,0.444444444,0.296610169,0.375,0.333333333
2002263,8262,10189,2015/2016,1/30/16 0:00,AWAY_WIN,78.33333333,72.5,77,72.25,82,71,76.75,72,0,0,1,0.111111111,0.111111111,0.333333333,0.375,0.322826695
2002096,10189,8262,2015/2016,8/22/15 0:00,DRAW,71,79.66666667,71.25,77.66666667,69,81,71.5,77.75,0.33,0.33,0.33,0.608695652,0.496216977,0.387665806,0.387665806,0.387665806
2002097,9788,9905,2015/2016,8/23/15 0:00,AWAY_WIN,72,0,75.5,77.5,78,82,74.8,76.875,0.5,0.25,0.25,0.504424779,0.536836601,0.264705882,0.423216627,0.166666667
2002098,9790,10269,2015/2016,8/22/15 0:00,HOME_WIN,76.5,73,72.75,75.75,76,79,75.75,70.4,0.428571429,0.5,0.071428571,0.405172414,0.329368982,0.313559322,0.193460099,0.428571429
2002099,9810,8406,2015/2016,8/22/15 0:00,DRAW,75,76,74.5,76,75,70,73.5,68.5,0.166666667,0.5,0.333333333,0.404255319,0.255910496,0.25,0.216213994,0.333333333
2002100,8722,8721,2015/2016,8/22/15 0:00,DRAW,79,74,82,74.25,73,79,81,75,0.1,0.6,0.3,0.313253012,0.339911911,0.330434783,0.103640457,0.4
2002101,9904,8178,2015/2016,8/22/15 0:00,AWAY_WIN,80,70.66666667,77.25,74,84,80,76,75.75,0.153846154,0.538461538,0.307692308,0.504504505,0.162955708,0.434782609,0.460359259,0.142857143
2002102,8177,8697,2015/2016,8/21/15 0:00,DRAW,75,77,71.75,75.25,74,76,71.25,75,0.333333333,0.555555556,0.111111111,0.341463415,0.591488459,0.236842105,0.35029996,0.2
2002103,8226,9823,2015/2016,8/22/15 0:00,AWAY_WIN,88,79.5,85.8,76.2,90,78,83,74.66666667,0,0.714285714,0.285714286,0.373913043,0.129354326,0.603448276,0.808912268,0.571428571
2002104,8234,9789,2015/2016,8/23/15 0:00,AWAY_WIN,82,69,80,70,80,73,80,72.66666667,0.33,0.33,0.33,0.29005916,0.29005916,0.487179487,0.649834194,0.475503518
2002264,10189,8721,2015/2016,2/6/16 0:00,HOME_WIN,74,78.33333333,80,77,80,82,79.4,76.75,0.4,0.4,0.2,0.6,0.5,0.314516129,0.111111111,0.142857143
2002265,8178,9823,2015/2016,2/6/16 0:00,DRAW,88.5,80.5,84.25,77.25,90,83,79,79.5,0.2,0.533333333,0.266666667,0.56,0.555555556,0.616,0.777777778,0.285714286
2002266,9788,8697,2015/2016,2/5/16 0:00,HOME_WIN,76,0,72.5,71.75,75,82,72.25,77.16666667,0.4,0.266666667,0.333333333,0.512195122,0.6,0.25,0.4,0.142857143
2002267,9790,8722,2015/2016,2/7/16 0:00,DRAW,75,77,74.2,74.75,80,80,74.66666667,75.25,0.363636364,0.454545455,0.181818182,0.392,0.222222222,0.263736264,0.333333333,0.6
2002268,9810,10269,2015/2016,2/6/16 0:00,AWAY_WIN,78,78,75,72.25,76,75,76,73.6,0.25,0.583333333,0.166666667,0.398058252,0.333333333,0.307086614,0.222222222,0.666666667
2002269,9904,9905,2015/2016,2/6/16 0:00,AWAY_WIN,74,73.66666667,72.5,73.5,79,80,75.2,73,0.230769231,0.307692308,0.461538462,0.483333333,0.222222222,0.27027027,0.333333333,0
2002270,8177,9789,2015/2016,2/6/16 0:00,DRAW,84,77,81.75,76.25,80,75,81.6,74.5,0.272727273,0.545454545,0.181818182,0.373626374,0.666666667,0.496062992,0.6,0.6
2002271,8226,8262,2015/2016,2/7/16 0:00,AWAY_WIN,72.5,76.5,72.66666667,74.4,71,78,71.4,74,0,0,1,0.35483871,0.111111111,0.444444444,0.444444444,0.387665806
2002272,8234,8406,2015/2016,2/6/16 0:00,HOME_WIN,74.5,69.5,74.5,70.8,76,73,73,71,1,0,0,0.333333333,0.333333333,0.25974026,0.333333333,0.171767803
2002273,9789,9904,2015/2016,2/13/16 0:00,HOME_WIN,70.33333333,0,72.5,79.8,80,80,74,83.2,0.642857143,0.142857143,0.214285714,0.648,0.888888889,0.227642276,0.2,0.166666667
2002274,8721,8234,2015/2016,2/13/16 0:00,HOME_WIN,69.5,0,70.8,79,73,74,71.33333333,79.4,0,0,1,0.546875,0.6,0.3,0.3,0.477636686
2002275,9790,9788,2015/2016,2/14/16 0:00,HOME_WIN,0,74.5,74.33333333,74.25,82,80,77.85714286,73.5,0.266666667,0.466666667,0.266666667,0.388888889,0.2,0.294117647,0.333333333,0.428571429
2002276,10269,8177,2015/2016,2/13/16 0:00,HOME_WIN,76,0,76.2,75,75,76,75.25,76,0.4,0.5,0.1,0.428571429,0.4,0.266666667,0.4,0.25
2002277,8406,9823,2015/2016,2/14/16 0:00,AWAY_WIN,87.66666667,78,84,74.4,90,77,79.33333333,73.5,0.222222222,0.777777778,0,0.397435897,0.2,0.611111111,0.7,0.75
2002278,8697,8226,2015/2016,2/13/16 0:00,DRAW,77,76,76.5,75.8,78,75,67.66666667,70.66666667,0.6,0.066666667,0.333333333,0.396825397,0.111111111,0.238095238,0.1,0
2002279,8722,9810,2015/2016,2/13/16 0:00,HOME_WIN,78,75,72.2,74.2,75,80,74.25,75,0.5,0.25,0.25,0.311827957,0.3,0.217821782,0.2,0
2002280,9905,10189,2015/2016,2/12/16 0:00,HOME_WIN,78.5,73,77,73,82,79,77.2,75.2,0.153846154,0.538461538,0.307692308,0.464285714,0.5,0.338582677,0.444444444,0.5
2002281,8262,8178,2015/2016,2/13/16 0:00,AWAY_WIN,79,72.5,74,73,83,72,78.5,71,1,0,0,0.1,0.1,0.432,0.4,0.430195374
2002282,9823,8262,2015/2016,2/20/16 0:00,HOME_WIN,71,87.66666667,71.25,81.75,72,90,70,77.33333333,1,0,0,0.80620155,1,0.5,0.5,0.387665806
2002283,10189,10269,2015/2016,2/21/16 0:00,DRAW,78,79.5,75.2,77,76,82,76,75.8,0.466666667,0.466666667,0.066666667,0.603174603,0.545454545,0.3125,0.3,0.285714286
2002284,8178,9789,2015/2016,2/21/16 0:00,AWAY_WIN,84,80.5,80.33333333,77.25,80,83,72,79,0.2,0.466666667,0.333333333,0.555555556,0.5,0.4921875,0.545454545,0.428571429
2002285,9788,8722,2015/2016,2/20/16 0:00,HOME_WIN,78,0,74.4,70.66666667,80,82,74.5,78.14285714,0.545454545,0.181818182,0.272727273,0.516129032,0.636363636,0.260869565,0.3,0.2
2002286,9810,9790,2015/2016,2/19/16 0:00,DRAW,74.5,78,74.75,72.6,80,75,73.5,74.25,0.363636364,0.181818182,0.454545455,0.394230769,0.3,0.275590551,0.4,0.2
2002287,9904,8406,2015/2016,2/21/16 0:00,AWAY_WIN,75,70.66666667,74.75,72.5,77,80,73,74,0.555555556,0.111111111,0.333333333,0.479338843,0.2,0.256410256,0.3,0
2002288,8177,8721,2015/2016,2/20/16 0:00,DRAW,77,77,80.16666667,76.25,74,75,81,74.5,0.272727273,0.545454545,0.181818182,0.369565217,0.6,0.312,0.1,0.4
2002289,8226,9905,2015/2016,2/20/16 0:00,HOME_WIN,73,76.66666667,72,76,79,78,73.33333333,67.66666667,0.153846154,0.538461538,0.307692308,0.352,0.1,0.276785714,0.4,0.5
2002290,8234,8697,2015/2016,2/20/16 0:00,HOME_WIN,76,69.5,75.8,70.66666667,75,73,65,74,1,0,0,0.4,0.4,0.248,0.363636364,0.249611498
2002291,9789,8226,2015/2016,2/28/16 0:00,HOME_WIN,76,84,74.83333333,79.25,78,80,71,81.2,0.333333333,0.266666667,0.4,0.650793651,0.9,0.236220472,0.090909091,0.142857143
2002292,8721,9823,2015/2016,2/27/16 0:00,AWAY_WIN,87.66666667,77,83.66666667,80.16666667,90,74,79.25,81,0.133333333,0.8,0.066666667,0.550387597,0.636363636,0.614173228,0.727272727,0.571428571
2002293,9790,8234,2015/2016,2/27/16 0:00,DRAW,70,74.5,70.83333333,74.75,73,80,74,73.5,1,0,0,0.393700787,0.272727273,0.272727273,0.272727273,0.477636686
2002294,10269,9904,2015/2016,2/27/16 0:00,AWAY_WIN,67,0,73.75,75.2,80,76,73.25,76,0.428571429,0.285714286,0.285714286,0.433070866,0.454545455,0.225806452,0.181818182,0.166666667
2002295,8406,9788,2015/2016,2/28/16 0:00,DRAW,0,76,71,74.75,82,77,78,71.66666667,0.444444444,0.222222222,0.333333333,0.392405063,0.181818182,0.291666667,0.3,0
2002296,8697,8262,2015/2016,2/27/16 0:00,DRAW,72.5,76,73,76.25,72,75,71.4,71.75,0,1,0,0.393700787,0.1,0.454545455,0.454545455,0.387665806
2002297,9810,10189,2015/2016,2/28/16 0:00,DRAW,81,77,76.2,75.2,82,75,76,73.66666667,0.166666667,0.5,0.333333333,0.39047619,0.272727273,0.3359375,0.4,0.2
2002298,8722,8177,2015/2016,2/26/16 0:00,AWAY_WIN,77.5,78,76,74.2,75,80,73.5,75,0.125,0.75,0.125,0.319148936,0.363636364,0.263736264,0.363636364,0.75
2002299,9905,8178,2015/2016,2/28/16 0:00,HOME_WIN,82,73,76.66666667,73,83,79,77.16666667,75.8,0.307692308,0.461538462,0.230769231,0.469026549,0.545454545,0.436507937,0.454545455,0.5
2002300,9823,9905,2015/2016,3/2/16 0:00,AWAY_WIN,0,88.5,73.75,82,80,90,73.83333333,82.33333333,0.692307692,0.230769231,0.076923077,0.807692308,1,0.274336283,0.363636364,0.166666667
2002301,10189,9790,2015/2016,3/2/16 0:00,HOME_WIN,77,81,74.75,77.66666667,80,82,72.25,75.66666667,0.333333333,0.333333333,0.333333333,0.598425197,0.5,0.2734375,0.363636364,0.285714286
2002302,8178,8697,2015/2016,3/2/16 0:00,AWAY_WIN,76,82,76.25,76.33333333,75,83,72.4,77.16666667,0.428571429,0.142857143,0.428571429,0.551181102,0.454545455,0.246031746,0.333333333,0
2002303,9788,10269,2015/2016,3/2/16 0:00,HOME_WIN,78,0,75.4,71,76,82,76.25,78.14285714,0.285714286,0.428571429,0.285714286,0.52,0.666666667,0.310077519,0.272727273,0.333333333
2002304,9904,8721,2015/2016,3/1/16 0:00,AWAY_WIN,77,67,79.5,73.75,74,80,80.66666667,73.25,0.428571429,0.428571429,0.142857143,0.475409836,0.181818182,0.30952381,0.090909091,0.333333333
2002305,8177,9810,2015/2016,3/2/16 0:00,HOME_WIN,76,77.5,75.2,76,75,75,74.25,74.6,0.285714286,0.142857143,0.571428571,0.365591398,0.545454545,0.215686275,0.181818182,0
2002306,8226,8406,2015/2016,3/2/16 0:00,HOME_WIN,75,76.66666667,75,76.75,77,78,73,68,0.444444444,0.333333333,0.222222222,0.357142857,0.181818182,0.265822785,0.363636364,0
2002307,8234,8722,2015/2016,3/1/16 0:00,DRAW,78,70,74.25,70.83333333,80,73,75,74,0,0,1,0.454545455,0.454545455,0.258064516,0.272727273,0.294363828
2002308,8262,9789,2015/2016,3/2/16 0:00,AWAY_WIN,80.5,73,79.5,73,79,72,74.5,71.2,0,0,1,0.090909091,0.090909091,0.496124031,0.583333333,0.475503518
2002309,9789,9823,2015/2016,3/5/16 0:00,DRAW,87.66666667,84,84,80.2,90,80,80,81.75,0.333333333,0.466666667,0.2,0.653543307,0.909090909,0.6171875,0.75,0.428571429
2002310,8721,9788,2015/2016,3/5/16 0:00,HOME_WIN,0,77,72,80,82,74,78.33333333,80.5,0.5,0.285714286,0.214285714,0.546153846,0.583333333,0.289256198,0.272727273,0
