match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,away_Midfielder_rating,home_Midfielder_rating
1712524,8593,8525,2014/2015,12/6/14 0:00,HOME_WIN,68,73,64.75,73.33333333,66,79,65.33333333,74.8
1712525,6413,10217,2014/2015,12/7/14 0:00,HOME_WIN,69.5,70,66.33333333,66.75,68,69,67.6,69.33333333
1712526,9908,9791,2014/2015,12/7/14 0:00,AWAY_WIN,66,67.33333333,66.75,68.2,64,74,65.75,66.5
1712528,8277,8611,2014/2015,12/7/14 0:00,DRAW,70,69,72.66666667,68.66666667,68,67,72,72.5
1712529,9791,6631,2014/2015,12/12/14 0:00,DRAW,64,66,64,66.75,63,64,66,66.75
1712530,9761,10228,2014/2015,12/13/14 0:00,AWAY_WIN,67.66666667,65.5,66.75,63,71,66,68.33333333,65
1712531,10217,10218,2014/2015,12/13/14 0:00,DRAW,65,69.5,63,66.25,66,68,64.83333333,68
1712532,10235,10229,2014/2015,12/14/14 0:00,DRAW,70,75,68.75,71.5,72,78,68,73.6
1712533,6433,7788,2014/2015,12/13/14 0:00,AWAY_WIN,66,63,65,65,66,65,66.4,65.8
1712534,8593,9908,2014/2015,12/14/14 0:00,HOME_WIN,66,73,68.2,73.33333333,74,79,68.66666667,74.8
1712535,8640,8611,2014/2015,12/14/14 0:00,HOME_WIN,70,77,72,73.33333333,69,77,72,76.2
1712536,8674,8277,2014/2015,12/14/14 0:00,DRAW,73,67,69.5,68.75,67,69,71.57142857,68
1712537,8525,6413,2014/2015,12/13/14 0:00,AWAY_WIN,71.5,68,66.25,65,69,66,70,65.33333333
1712538,10228,10217,2014/2015,12/19/14 0:00,DRAW,69.5,67.66666667,66.25,66.75,65,71,66.5,68.33333333
1712539,7788,6413,2014/2015,12/20/14 0:00,HOME_WIN,70.33333333,63.5,66.25,64.5,69,66,70.33333333,66.33333333
1712540,6631,8674,2014/2015,12/20/14 0:00,DRAW,68.5,64,68.5,64.25,69,63,68,65.8
1712541,8640,6433,2014/2015,12/20/14 0:00,HOME_WIN,64,77,64.25,71.75,65,77,65.5,76.5
1712542,10229,9908,2014/2015,12/20/14 0:00,AWAY_WIN,66,70,67.2,69.75,74,72,66.33333333,68.5
1712543,8277,9791,2014/2015,12/21/14 0:00,HOME_WIN,66,73,66.75,66.66666667,64,68,65.75,73.16666667
1712544,9761,10235,2014/2015,12/21/14 0:00,AWAY_WIN,74,67,71.4,63,78,66,73.5,64.2
1712545,10218,8593,2014/2015,12/21/14 0:00,AWAY_WIN,73.5,65,72,63,79,66,75,64.4
1712546,8611,8525,2014/2015,12/21/14 0:00,HOME_WIN,68,73,65,71.5,66,69,65.33333333,70.71428571
1712547,8593,8674,2014/2015,1/16/15 0:00,HOME_WIN,69,74,68.2,71,69,79,69.5,75
1712548,6413,9761,2014/2015,1/17/15 0:00,HOME_WIN,66.25,68,64.75,67,66,69,64.5,68.5
1712549,10229,6631,2014/2015,1/17/15 0:00,HOME_WIN,66,69,64.33333333,68.25,63,67,64.16666667,70.25
1712550,10217,7788,2014/2015,1/17/15 0:00,DRAW,65.33333333,69,64,66,66,68,67,66.83333333
1712551,8277,8640,2014/2015,1/17/15 0:00,AWAY_WIN,77,0,73.33333333,68.66666667,77,68,76.4,72.71428571
1712552,8525,6433,2014/2015,1/18/15 0:00,HOME_WIN,64,67,64,65.25,65,66,66,65
1712553,9908,10228,2014/2015,1/18/15 0:00,AWAY_WIN,67.66666667,66,66,67,71,74,68.33333333,68.33333333
1712554,10235,8611,2014/2015,1/18/15 0:00,HOME_WIN,74,74,72,72.25,69,78,71.6,73.6
1712555,9791,10218,2014/2015,1/18/15 0:00,AWAY_WIN,65,66.5,63,66.5,63,64,63.8,65.75
1712556,8611,9791,2014/2015,1/23/15 0:00,HOME_WIN,67,74,67,72,64,69,65.75,71
1712557,7788,8640,2014/2015,1/24/15 0:00,AWAY_WIN,77,66,73.33333333,64,77,66,76.4,65.4
1712558,6631,10218,2014/2015,1/24/15 0:00,HOME_WIN,65,62.5,63,64,66,63,64.33333333,64.25
1712559,6413,10229,2014/2015,1/24/15 0:00,DRAW,70,68,68.25,66,72,69,69.75,68.5
1712560,10228,8277,2014/2015,1/24/15 0:00,HOME_WIN,0,67.66666667,68.66666667,66.75,68,71,72.71428571,67.33333333
1712561,8593,10235,2014/2015,1/25/15 0:00,DRAW,74,74,71.75,72.66666667,78,79,73.6,73
1712562,9761,8525,2014/2015,1/25/15 0:00,DRAW,67,67.33333333,65.25,64.25,66,66,65,64.66666667
1712563,8674,9908,2014/2015,1/25/15 0:00,DRAW,65.66666667,69,67,68.2,74,69,70,69.5
1712564,6433,10217,2014/2015,1/25/15 0:00,HOME_WIN,69.5,65,66,64.6,68,65,66.8,66.25
1712403,10235,10228,2014/2015,8/15/14 0:00,DRAW,65.5,71,66.5,71.75,71,71,69.25,72
1712404,8640,9761,2014/2015,8/16/14 0:00,HOME_WIN,68.5,75.33333333,65.33333333,71,70,77,66.2,75
1712405,6631,6413,2014/2015,8/16/14 0:00,AWAY_WIN,67.66666667,64,65.75,63.6,70,63,68.33333333,66
1712406,8611,10217,2014/2015,8/16/14 0:00,DRAW,68,72,66,69,60,69,67.8,70.6
1712407,8277,7788,2014/2015,8/16/14 0:00,DRAW,65,72,65,68.33333333,66,75,65.33333333,72.16666667
1712408,10229,8593,2014/2015,8/17/14 0:00,AWAY_WIN,73,68,72,69.25,79,73,74.8,71.25
1712409,9908,8525,2014/2015,8/17/14 0:00,HOME_WIN,66.33333333,0,64,68.2,61,75,64.2,69
1712410,10218,6433,2014/2015,8/17/14 0:00,HOME_WIN,64,64,63,62.5,64,63,67,64.6
1712411,8674,9791,2014/2015,8/17/14 0:00,HOME_WIN,68,69,67.5,69,65,68,65.25,67
1712565,8674,6433,2014/2015,1/31/15 0:00,HOME_WIN,65,69,64.6,68.75,65,69,66.25,68.6
1712566,8640,8525,2014/2015,1/31/15 0:00,HOME_WIN,67,77,65.25,71.75,66,77,65,76.75
1712567,6631,10228,2014/2015,1/30/15 0:00,DRAW,67,64,66,64,71,63,67.5,64
1712568,10218,9761,2014/2015,1/31/15 0:00,DRAW,67.33333333,65,64.66666667,63,66,66,65.25,64.4
1712569,8611,7788,2014/2015,1/31/15 0:00,HOME_WIN,66,74,64,71.5,66,69,65.2,70
1712570,10235,10217,2014/2015,2/1/15 0:00,HOME_WIN,69.5,74,66,71.75,68,78,66.8,73.6
1712571,9908,6413,2014/2015,2/1/15 0:00,AWAY_WIN,68.5,67,66.25,67,69,74,68.25,68.33333333
1712572,8277,8593,2014/2015,2/1/15 0:00,HOME_WIN,74,73,71.25,64,79,68,75.25,73.16666667
1712573,10229,9791,2014/2015,2/1/15 0:00,HOME_WIN,67,73,66.5,68.5,64,72,65.75,71.25
1712574,6433,10218,2014/2015,2/3/15 0:00,DRAW,65,68,63,64.6,66,65,64,66.25
1712575,9761,8640,2014/2015,2/3/15 0:00,AWAY_WIN,77,67.33333333,72.66666667,64.66666667,77,66,76.4,65.25
1712576,10228,10235,2014/2015,2/4/15 0:00,HOME_WIN,74,67.66666667,72.25,66.75,78,71,73.6,66.66666667
1712577,8525,9908,2014/2015,2/4/15 0:00,HOME_WIN,69,67,67,64.66666667,74,66,67.75,64.66666667
1712578,6413,6631,2014/2015,2/4/15 0:00,HOME_WIN,63,68.5,64,66.5,62,69,64.75,68.25
1712579,7788,8277,2014/2015,2/4/15 0:00,AWAY_WIN,73,66.5,67,63,68,66,72.66666667,64.83333333
1712580,10217,8611,2014/2015,2/4/15 0:00,HOME_WIN,74,70.33333333,71.5,66,69,68,70.33333333,67.4
1712581,9791,8674,2014/2015,2/5/15 0:00,DRAW,69,65.66666667,68.75,66.5,69,64,68.6,64.66666667
1712582,8593,10229,2014/2015,2/5/15 0:00,AWAY_WIN,73,74,70,71.25,72,79,69.5,71.75
1712583,6631,10217,2014/2015,2/7/15 0:00,DRAW,70.33333333,59,66,64.5,68,62,67.4,64.6
1712584,8611,10218,2014/2015,2/7/15 0:00,AWAY_WIN,65,74,63,66.5,63,69,64.66666667,70.33333333
1712585,10228,6413,2014/2015,2/7/15 0:00,HOME_WIN,68,68.33333333,66.5,66.75,69,71,69.66666667,66.66666667
1712586,9761,8277,2014/2015,2/7/15 0:00,AWAY_WIN,73,64.5,67,64.66666667,68,66,72.66666667,64.33333333
1712587,8640,9908,2014/2015,2/7/15 0:00,HOME_WIN,69,77,67.2,72.66666667,74,77,67.75,76.4
1712588,10235,7788,2014/2015,2/8/15 0:00,HOME_WIN,66,74,65,72.25,66,78,66,73.6
1712589,8525,9791,2014/2015,2/8/15 0:00,HOME_WIN,65.66666667,66.75,66.5,65.25,64,66,64.66666667,65
1712590,6433,8593,2014/2015,2/8/15 0:00,AWAY_WIN,74,68,72.5,64.6,79,65,72.25,66.75
1712591,8674,10229,2014/2015,2/8/15 0:00,AWAY_WIN,69.5,67,70,68.2,72,69,69.75,69.66666667
1712592,10229,8640,2014/2015,2/13/15 0:00,AWAY_WIN,77.5,69.5,72.66666667,70.25,77,72,76.4,68.75
1712593,9791,10235,2014/2015,2/14/15 0:00,HOME_WIN,73,65.66666667,70.5,66.5,78,64,73.6,64.33333333
1712594,10218,8674,2014/2015,2/14/15 0:00,DRAW,67,65,69.33333333,63,69,63,68,64.83333333
1712595,8277,8525,2014/2015,2/14/15 0:00,HOME_WIN,67.25,74,65.25,67.33333333,66,68,65,72.66666667
1712596,10217,9761,2014/2015,2/14/15 0:00,HOME_WIN,66.33333333,70.66666667,64.66666667,66,66,68,65.5,67.4
1712597,7788,10228,2014/2015,2/15/15 0:00,HOME_WIN,68.33333333,63.5,66.75,65.5,71,66,67.33333333,66.16666667
1712598,9908,6631,2014/2015,2/15/15 0:00,HOME_WIN,59,67,64.5,66.4,63,74,64.6,68.66666667
1712599,6413,6433,2014/2015,2/15/15 0:00,AWAY_WIN,68,68.33333333,64.6,68.25,65,69,66.75,69.66666667
1712600,8593,8611,2014/2015,2/15/15 0:00,HOME_WIN,74,74,66.5,70.66666667,69,79,69.5,73
1712601,9761,7788,2014/2015,2/20/15 0:00,HOME_WIN,65.33333333,66.66666667,65.5,65.33333333,66,66,65.8,65.5
1712602,10217,6413,2014/2015,2/21/15 0:00,HOME_WIN,66,70.66666667,66,66,70,68,68,68.25
1712603,6433,10229,2014/2015,2/21/15 0:00,AWAY_WIN,69.5,68,70.25,64.6,72,65,70.25,66.75
1712604,8640,6631,2014/2015,2/22/15 0:00,HOME_WIN,62,77.5,63.2,71,63,77,62.33333333,76.4
1712605,9791,9908,2014/2015,2/21/15 0:00,DRAW,67,65.66666667,67,66.5,74,64,64.66666667,65
1712606,8525,8593,2014/2015,2/22/15 0:00,DRAW,74,68.33333333,72.66666667,64,80,66,73,66
1712607,10228,8674,2014/2015,2/22/15 0:00,HOME_WIN,67.5,65.33333333,67,66,69,71,68.75,68
1712608,8611,8277,2014/2015,2/22/15 0:00,AWAY_WIN,74,74,67.33333333,63,68,69,72.66666667,69.5
1712609,10235,10218,2014/2015,2/22/15 0:00,HOME_WIN,66,73,63.33333333,69.75,63,78,64.83333333,73.4
1712610,6631,6433,2014/2015,2/27/15 0:00,HOME_WIN,68,63,64.6,63.4,65,63,66.75,62.75
1712611,8277,6413,2014/2015,2/28/15 0:00,HOME_WIN,69,74,66.75,67.33333333,70,68,69.5,72.66666667
1712612,10229,8525,2014/2015,2/28/15 0:00,HOME_WIN,67.66666667,69.5,65.25,70.25,66,72,65.33333333,70
1712613,8611,9761,2014/2015,2/28/15 0:00,DRAW,66.33333333,74.5,65.33333333,67,66,69,66.25,70.2
1712614,7788,9791,2014/2015,2/28/15 0:00,HOME_WIN,66,66,66.5,65.5,64,66,64.33333333,65
1712615,10218,10228,2014/2015,3/1/15 0:00,HOME_WIN,65.33333333,66,66.2,63.66666667,71,63,64.5,64.83333333
1712616,9908,10235,2014/2015,3/1/15 0:00,DRAW,70,67,70.5,66,78,74,74.25,65.5
1712617,8674,10217,2014/2015,3/1/15 0:00,DRAW,70.66666667,66,66,67.2,68,69,68.25,68.75
1712618,8640,8593,2014/2015,3/1/15 0:00,AWAY_WIN,74,77.5,73.25,73,80,77,73.33333333,76.6
1712619,8525,8611,2014/2015,3/6/15 0:00,DRAW,74,67.66666667,68,65.25,69,66,70.33333333,65.33333333
1712620,6413,7788,2014/2015,3/7/15 0:00,HOME_WIN,64.5,70.66666667,64,68.5,66,70,66.8,69.66666667
1712621,9791,8277,2014/2015,3/7/15 0:00,DRAW,74,66,64.33333333,66.5,69,64,72.66666667,64.33333333
1712622,10217,10228,2014/2015,3/7/15 0:00,AWAY_WIN,67.5,70.66666667,66.75,66,71,68,68.5,68.25
1712623,6433,8640,2014/2015,3/7/15 0:00,AWAY_WIN,77.5,68,71,64.6,77,65,75.4,66.75
1712624,8674,6631,2014/2015,3/8/15 0:00,HOME_WIN,64.5,66,63.4,68.4,63,69,62.66666667,68.75
1712625,10235,9761,2014/2015,3/8/15 0:00,HOME_WIN,66.66666667,67,65.33333333,69.5,66,78,64.75,73.8
1712626,8593,10218,2014/2015,3/8/15 0:00,HOME_WIN,66,74,63.33333333,73.25,63,80,64.83333333,74
1712627,9908,10229,2014/2015,3/8/15 0:00,HOME_WIN,69.5,67,70.25,67.6,72,74,70.25,67
1712628,8277,10229,2014/2015,3/13/15 0:00,HOME_WIN,70.33333333,74,70.25,67.33333333,72,69,69,72.66666667
1712629,8640,8674,2014/2015,3/15/15 0:00,HOME_WIN,66,77.5,68.6,71,69,77,69,75.4
1712630,7788,9908,2014/2015,3/14/15 0:00,HOME_WIN,67,67,67.2,64,74,66,67,66.16666667
1712631,9761,6433,2014/2015,3/14/15 0:00,HOME_WIN,64,66.66666667,64,66,65,66,66.5,65.25
1712632,10218,8525,2014/2015,3/14/15 0:00,AWAY_WIN,67.66666667,66,65.25,63.33333333,66,63,65.33333333,64.66666667
1712633,8611,6413,2014/2015,3/14/15 0:00,HOME_WIN,70.66666667,74.5,67.75,68,70,69,69.66666667,71
1712634,10228,8593,2014/2015,3/15/15 0:00,AWAY_WIN,74,68.33333333,72,66.75,80,71,72.75,65.66666667
1712635,10217,9791,2014/2015,3/15/15 0:00,AWAY_WIN,65.33333333,70.66666667,66.5,66,64,68,66.66666667,68.25
1712636,6631,10235,2014/2015,3/15/15 0:00,AWAY_WIN,67,64.5,70,63.4,78,63,73.8,62.66666667
1712637,9908,9761,2014/2015,3/20/15 0:00,AWAY_WIN,67.5,65.66666667,65.33333333,67.6,66,74,65.2,66.5
1712638,6433,8277,2014/2015,3/21/15 0:00,AWAY_WIN,74,65,67.33333333,64,69,65,72.66666667,66.4
1712639,8525,6631,2014/2015,3/21/15 0:00,HOME_WIN,64.5,68.33333333,63.25,65.25,66,66,62.75,65.33333333
1712640,9791,10228,2014/2015,3/21/15 0:00,AWAY_WIN,68.33333333,65.33333333,66.5,66,71,68,63.33333333,66.66666667
1712641,10229,7788,2014/2015,3/21/15 0:00,HOME_WIN,69,70.33333333,67.5,71,66,72,66.14285714,70.66666667
1712642,8593,10217,2014/2015,3/22/15 0:00,HOME_WIN,70.5,73.5,66,73.66666667,68,80,68.75,74.6
1712643,10235,8640,2014/2015,3/22/15 0:00,HOME_WIN,77.5,0,71.33333333,70.75,78,78,77.4,72.16666667
1712644,8674,8611,2014/2015,3/22/15 0:00,DRAW,75,66.5,63.33333333,68.75,68,69,70.83333333,69
1712645,6413,10218,2014/2015,3/22/15 0:00,DRAW,66,70.66666667,64.33333333,66.75,64,70,64.83333333,69
1712646,6413,8525,2014/2015,4/4/15 0:00,HOME_WIN,68.33333333,68.33333333,65.25,67,66,70,65.33333333,69.66666667
1712647,8277,8674,2014/2015,4/4/15 0:00,DRAW,66.5,74,68.75,67.33333333,69,69,69,72.66666667
1712648,10228,9761,2014/2015,4/4/15 0:00,DRAW,66.5,68.33333333,65.33333333,67,66,71,65.2,68.66666667
1712649,6631,9791,2014/2015,4/4/15 0:00,AWAY_WIN,66.25,62.33333333,66.5,63.5,68,66,66.5,62.66666667
1712650,8611,8640,2014/2015,4/4/15 0:00,AWAY_WIN,77.5,70,71.33333333,63.66666667,78,69,77.4,70.5
1712651,9908,8593,2014/2015,4/5/15 0:00,DRAW,73.5,66.66666667,73.25,68.4,80,74,74.5,68.5
1712652,10229,10235,2014/2015,4/5/15 0:00,AWAY_WIN,0,69.5,70.75,68.75,78,72,72,71
1712653,10218,10217,2014/2015,4/5/15 0:00,AWAY_WIN,69.66666667,65.5,66,64.33333333,68,66,68.75,64.2
1712654,7788,6433,2014/2015,4/5/15 0:00,HOME_WIN,65,67,64.6,66,65,66,66.25,66.8
1712412,9791,7788,2014/2015,8/22/14 0:00,AWAY_WIN,63.33333333,68,65,67.5,66,65,65.2,64.75
1712413,8525,10229,2014/2015,8/23/14 0:00,HOME_WIN,64,67.33333333,69.25,64,73,66,70.4,64.2
1712414,10228,10218,2014/2015,8/23/14 0:00,HOME_WIN,64,66.66666667,62.5,66.5,63,71,64.6,64.66666667
1712415,10235,9908,2014/2015,8/24/14 0:00,AWAY_WIN,0,66,68,70.25,75,71,68.2,72.2
1712416,6433,6631,2014/2015,8/23/14 0:00,DRAW,64,64,63.6,63,63,64,65,67
1712418,9761,8611,2014/2015,8/24/14 0:00,DRAW,72,67.33333333,69.66666667,65.33333333,69,70,72.2,66
1712419,10217,8674,2014/2015,8/24/14 0:00,HOME_WIN,69,68,69,65.33333333,68,60,67.6,68
1712420,8593,8640,2014/2015,8/24/14 0:00,AWAY_WIN,76.5,72.5,71,73,77,79,73.4,76.5
1712655,8640,6413,2014/2015,4/10/15 0:00,HOME_WIN,70.66666667,77.5,67.8,71.33333333,70,78,69,77.4
1712656,10218,8277,2014/2015,4/11/15 0:00,AWAY_WIN,73,65.5,66.75,64,69,66,72.6,63.8
1712657,10228,10229,2014/2015,4/11/15 0:00,HOME_WIN,72.5,68.33333333,68.75,66.5,72,71,70.75,68.66666667
1712658,9761,6631,2014/2015,4/11/15 0:00,DRAW,63,67.5,63.5,65.33333333,66,66,62.75,65.2
1712659,9791,8593,2014/2015,4/11/15 0:00,AWAY_WIN,73.66666667,66.25,73.25,67.33333333,80,68,73,66.66666667
1712660,8525,10235,2014/2015,4/12/15 0:00,DRAW,0,68.33333333,70.75,64,78,66,72,65.33333333
1712661,6433,8611,2014/2015,4/12/15 0:00,AWAY_WIN,67,65,67.75,64.33333333,69,65,70.8,67
1712662,8674,7788,2014/2015,4/12/15 0:00,HOME_WIN,67,68,67,68.75,66,69,66.8,69
1712663,10217,9908,2014/2015,4/12/15 0:00,HOME_WIN,64,69.66666667,67.4,66,74,68,67.33333333,68
1712664,7788,10218,2014/2015,4/17/15 0:00,DRAW,65.5,67,65.66666667,69,66,66,64.4,66.33333333
1712665,10229,10217,2014/2015,4/18/15 0:00,HOME_WIN,70.66666667,72.5,66,68.75,68,72,68,70.75
1712666,8640,10228,2014/2015,4/18/15 0:00,HOME_WIN,68.33333333,77.5,66,72.33333333,71,78,68.66666667,77.4
1712667,8277,6631,2014/2015,4/18/15 0:00,HOME_WIN,62.33333333,73,64,67.33333333,66,69,63.33333333,72.5
1712668,8525,8674,2014/2015,4/18/15 0:00,AWAY_WIN,68,67.33333333,69,64,69,66,68.75,66
1712669,10235,6433,2014/2015,4/19/15 0:00,AWAY_WIN,67,0,64.33333333,70.75,65,78,67.5,72.5
1712670,9791,6413,2014/2015,4/19/15 0:00,HOME_WIN,69.33333333,66.25,67.6,68,70,68,69,67.5
1712671,8593,9761,2014/2015,4/19/15 0:00,DRAW,67.5,73.5,65.33333333,72,66,80,65.2,73
1712672,9908,8611,2014/2015,4/19/15 0:00,HOME_WIN,74.5,65,69,67.4,69,74,71.8,65
1712674,10228,8525,2014/2015,4/25/15 0:00,DRAW,67.33333333,68.33333333,65.25,65.33333333,66,71,66,66.75
1712675,9761,9791,2014/2015,4/25/15 0:00,AWAY_WIN,66.25,67.5,68,65.33333333,68,66,67.5,65.2
1712676,6433,9908,2014/2015,4/25/15 0:00,AWAY_WIN,65,67,66.8,64.33333333,74,65,65,67.5
1712677,10218,8640,2014/2015,4/25/15 0:00,AWAY_WIN,77.5,65.5,70.33333333,66,70,66,77.4,64.4
1712678,6631,7788,2014/2015,4/26/15 0:00,DRAW,65,63.5,63,63.25,66,66,66.2,63.5
1712679,6413,8593,2014/2015,4/26/15 0:00,DRAW,75,70.66666667,69.75,67.25,80,70,73.5,67.33333333
1712680,8674,10235,2014/2015,4/26/15 0:00,DRAW,0,68,70,68.75,78,69,73.33333333,69
1712681,8611,10229,2014/2015,4/26/15 0:00,AWAY_WIN,72.5,74.5,71,66.66666667,72,69,70.75,72.8
1712682,9908,10218,2014/2015,5/10/15 0:00,DRAW,65.5,65,65.25,66.6,66,74,64.25,65
1712683,10235,8277,2014/2015,5/11/15 0:00,AWAY_WIN,73,73,67.33333333,70.75,69,78,73.33333333,73.8
1712684,10229,9761,2014/2015,5/10/15 0:00,HOME_WIN,67.5,72.5,67,71,66,72,65.8,68.75
1712685,8525,10217,2014/2015,5/10/15 0:00,HOME_WIN,70,66.5,66,65.25,65,66,68,66
1712686,6433,10228,2014/2015,5/10/15 0:00,DRAW,67.5,65,67,68.5,71,64,67.25,67
1712687,8593,7788,2014/2015,5/10/15 0:00,HOME_WIN,65,75.66666667,65.5,70.66666667,66,80,66.2,72.5
1712688,8640,9791,2014/2015,5/10/15 0:00,HOME_WIN,66.25,77,68,72,68,70,67.5,77.75
1712689,8674,6413,2014/2015,5/10/15 0:00,AWAY_WIN,68.33333333,70,67.75,68.5,70,60,70,69
1712692,7788,8525,2014/2015,5/17/15 0:00,AWAY_WIN,67.33333333,65,65.25,63,66,66,66,66
1712694,9761,8674,2014/2015,5/17/15 0:00,AWAY_WIN,68,68,69,66,60,66,69,66.25
1712695,6413,10235,2014/2015,5/17/15 0:00,HOME_WIN,73,68.33333333,70,69.25,78,70,73.2,70
1712696,10218,10229,2014/2015,5/17/15 0:00,AWAY_WIN,72.5,66,71,66,72,62,70.25,64.5
1712697,9791,6433,2014/2015,5/17/15 0:00,HOME_WIN,67,66.33333333,62.5,68,64,68,67,68
1712698,8277,9908,2014/2015,5/17/15 0:00,DRAW,65,73,65.6,67.33333333,74,69,65.75,73.33333333
1712699,10217,8640,2014/2015,5/17/15 0:00,AWAY_WIN,78,69.66666667,74,65.25,78,68,77.6,67.66666667
1712421,6433,8525,2014/2015,8/29/14 0:00,HOME_WIN,67,64,64,63,66,64,64.2,66.25
1712422,7788,10217,2014/2015,8/30/14 0:00,HOME_WIN,67,65,65.33333333,63.5,60,66,67.83333333,65.33333333
1712423,6631,10229,2014/2015,8/30/14 0:00,AWAY_WIN,68,64,67.25,63.6,64,63,69.75,65
1712424,10218,9791,2014/2015,8/30/14 0:00,HOME_WIN,68,64,67.5,62.5,65,63,65,64.6
1712425,10228,9908,2014/2015,8/30/14 0:00,HOME_WIN,64,66.66666667,68,66.5,75,71,67.75,67.66666667
1712426,8640,8277,2014/2015,8/31/14 0:00,HOME_WIN,72,76.5,66.33333333,71,75,77,72.16666667,75.2
1712427,9761,6413,2014/2015,8/31/14 0:00,HOME_WIN,70.33333333,67.33333333,65.4,65.33333333,70,70,69,66
1712428,8674,8593,2014/2015,8/31/14 0:00,HOME_WIN,72.5,69,73,69,79,68,75.25,67.6
1712429,8611,10235,2014/2015,8/31/14 0:00,DRAW,70.5,72,70.25,69,71,69,73,72.2
1712430,8593,9791,2014/2015,9/13/14 0:00,HOME_WIN,65.5,70.5,65.2,73,65,79,65,75.25
1712431,8611,6433,2014/2015,9/13/14 0:00,HOME_WIN,65,71,63.75,72,64,69,64.8,71.66666667
1712432,10229,10228,2014/2015,9/13/14 0:00,AWAY_WIN,66,65.5,66.5,67.25,71,64,65.5,69.75
1712433,10235,8525,2014/2015,9/13/14 0:00,AWAY_WIN,67.5,70.5,64.75,71.75,66,77,64.5,72.5
1712434,6413,8640,2014/2015,9/13/14 0:00,HOME_WIN,76.5,70.33333333,72.66666667,65.4,77,68,75.2,68
1712435,9908,10217,2014/2015,9/14/14 0:00,DRAW,68,64,65.33333333,68,60,75,68.4,67.75
1712436,7788,8674,2014/2015,9/14/14 0:00,HOME_WIN,69,65,69,63.5,68,66,67.6,65.5
1712437,8277,10218,2014/2015,9/14/14 0:00,HOME_WIN,64,68,61.25,68.25,63,75,64.6,71.8
1712438,6631,9761,2014/2015,9/14/14 0:00,AWAY_WIN,67.33333333,65.5,65.33333333,63.6,70,63,66,65.33333333
1712439,8525,9761,2014/2015,9/19/14 0:00,HOME_WIN,67.33333333,67.75,65.33333333,64.75,70,66,66,64.5
1712440,10218,6631,2014/2015,9/20/14 0:00,DRAW,65.5,64,63.8,63.66666667,63,67,65.33333333,64
1712441,10217,6433,2014/2015,9/20/14 0:00,DRAW,0,68,63.75,65.33333333,64,60,65,67.6
1712442,8277,10228,2014/2015,9/20/14 0:00,DRAW,66,68,66.5,66.33333333,71,75,65.5,71.83333333
1712443,9791,8611,2014/2015,9/21/14 0:00,AWAY_WIN,71,65.5,72.33333333,65.2,69,65,71.6,65
1712444,9908,8674,2014/2015,9/21/14 0:00,HOME_WIN,68.5,64,69,68,68,75,68,70
1712445,10235,8593,2014/2015,9/21/14 0:00,AWAY_WIN,72.5,75,73.66666667,70.25,79,77,73.8,73.4
1712446,8640,7788,2014/2015,9/21/14 0:00,HOME_WIN,65,75,63.5,71,66,77,65.5,72.83333333
1712447,10229,6413,2014/2015,9/21/14 0:00,HOME_WIN,72,64,65.4,65.5,68,64,68.33333333,69.2
1712448,6631,8277,2014/2015,9/27/14 0:00,AWAY_WIN,70,62,66.33333333,63.66666667,75,63,71,64
1712449,6433,10235,2014/2015,9/27/14 0:00,AWAY_WIN,0,65,70.5,64,77,64,72.5,64.8
1712450,6413,9791,2014/2015,9/27/14 0:00,HOME_WIN,65.5,72,65.2,65.4,65,68,65,68.33333333
1712451,9761,8593,2014/2015,9/27/14 0:00,AWAY_WIN,72.5,67.33333333,73,65.33333333,79,70,74,66
1712452,10217,10229,2014/2015,9/27/14 0:00,AWAY_WIN,67,68,66,64,64,60,69.8,66.5
1712453,10218,7788,2014/2015,9/28/14 0:00,DRAW,65,64,61.5,63.66666667,66,67,65.5,64.33333333
1712454,8674,8525,2014/2015,9/28/14 0:00,HOME_WIN,67.75,68.5,64.75,69.66666667,66,68,64.5,67.6
1712455,8611,9908,2014/2015,9/28/14 0:00,HOME_WIN,60,71,66.66666667,72.33333333,74,69,64.66666667,71.6
1712456,10228,8640,2014/2015,9/28/14 0:00,HOME_WIN,73,66.5,71,66.75,77,71,72.83333333,65.75
1712457,8277,10217,2014/2015,10/3/14 0:00,HOME_WIN,68.5,70,65.33333333,67.33333333,65,75,67.6,71
1712458,9791,9761,2014/2015,10/4/14 0:00,HOME_WIN,67.33333333,66.5,65.33333333,66.5,70,65,66,65.5
1712460,8525,10228,2014/2015,10/4/14 0:00,HOME_WIN,66.5,67,66.5,64.75,71,66,65.75,64.5
1712461,9908,6433,2014/2015,10/4/14 0:00,AWAY_WIN,65,63,64,67,64,74,65.4,67.75
1712462,8640,10218,2014/2015,10/5/14 0:00,HOME_WIN,64,73,63.66666667,72.66666667,67,77,64.33333333,72.83333333
1712463,10229,8611,2014/2015,10/5/14 0:00,DRAW,71,67,73,66,69,64,71.8,70
1712464,10235,8674,2014/2015,10/5/14 0:00,HOME_WIN,69,0,68.2,70.5,68,77,68,72.5
1712465,8593,6413,2014/2015,10/5/14 0:00,DRAW,71.5,73,65.8,73.66666667,68,79,69.33333333,74.16666667
